id,place_id,category_id
4252,11293,1
4253,11297,1
4254,11299,1
4255,11300,1
4256,11301,1
4257,11302,1
4258,11304,1
4259,11305,1
4260,11307,1
4261,11311,1
4262,11312,1
4263,11315,1
4264,11364,1
4265,11376,1
30836,11376,2
4266,11377,1
4267,11378,1
4268,11379,1
4269,11380,1
4270,11381,1
4271,11382,1
4272,11383,1
30850,11383,2
4273,11384,1
4274,11385,1
4275,11386,1
4276,11387,1
4277,11388,1
4278,11389,1
4279,11390,1
4280,11391,1
4281,11394,1
4282,11395,1
4283,11396,1
4284,11397,1
4285,11398,1
4286,11399,1
4287,11401,1
4288,11403,1
30920,11403,2
4289,11405,1
4290,11406,1
4291,11407,1
4292,11408,1
4293,11410,1
4294,11412,1
4295,11413,1
4296,11414,1
4297,11417,1
4298,11418,1
4299,11467,1
4300,11468,1
4301,11469,1
4302,11470,1
4303,11471,1
31082,11471,2
4304,11472,1
4305,11473,1
4306,11474,1
4307,11475,1
4308,11476,1
4309,11477,1
4310,11478,1
4311,11479,1
4312,11480,1
4313,11481,1
4314,11482,1
4315,11485,1
4316,11486,1
4317,11487,1
4318,11488,1
4319,11489,1
31142,11489,2
4320,11490,1
4321,11493,1
4322,11494,1
4323,11495,1
31145,11495,2
4324,11496,1
4325,11497,1
4326,11498,1
4327,11500,1
4328,11501,1
31160,11501,2
4329,11502,1
4330,11503,1
4331,11504,1
4332,11505,1
4333,11506,1
4334,11507,1
31194,11507,2
4335,11508,1
4336,11510,1
4337,11511,1
4338,11512,1
4339,11513,1
31199,11513,2
4340,11514,1
4341,11515,1
4342,11617,1
4343,11620,1
4344,11621,1
4345,11622,1
4346,11623,1
4347,11624,1
4348,11671,1
4349,11672,1
4350,11673,1
4351,11674,1
4352,11675,1
4353,11676,1
4354,11677,1
4355,11678,1
4356,11679,1
4357,11680,1
4358,11681,1
4359,11682,1
4360,11685,1
4361,11697,1
4362,11705,1
4363,11709,1
4364,11712,1
4365,11713,1
4366,11714,1
4367,11715,1
4368,11716,1
4369,11808,1
4370,11920,1
4371,11921,1
4372,11922,1
4373,11923,1
4374,11925,1
4375,11926,1
4376,11928,1
4377,11929,1
4378,11930,1
4379,11931,1
4380,11933,1
4381,11934,1
4382,11936,1
4383,11937,1
4384,11938,1
4385,11942,1
4386,11973,1
4387,11976,1
4388,11982,1
4389,12005,1
4390,12006,1
4391,12011,1
4392,12015,1
4393,12021,1
4394,12022,1
4395,12028,1
4396,12030,1
4397,12032,1
4398,12040,1
4399,12041,1
4400,12042,1
4401,12097,1
4402,12099,1
4403,12102,1
4404,12145,1
4405,12149,1
4406,12152,1
4407,12154,1
4408,12156,1
4409,12159,1
4410,12162,1
4411,12183,1
4412,12184,1
4413,12189,1
4414,12193,1
4415,12194,1
4416,12197,1
4417,12258,1
32485,12258,2
4418,12260,1
4419,12272,1
4420,12278,1
4421,12279,1
4422,12292,1
4423,12298,1
32653,12298,2
4424,12314,1
4425,12317,1
4426,12333,1
4427,12334,1
4428,12336,1
4429,12338,1
4430,12341,1
4431,12342,1
4432,12343,1
4433,12392,1
4434,12393,1
4435,12394,1
4436,12395,1
4437,12407,1
4438,12411,1
4439,12412,1
4440,12414,1
4441,12415,1
4442,12416,1
4443,12417,1
4444,12419,1
4445,12421,1
4446,12424,1
4447,12426,1
4448,12427,1
4449,12428,1
33236,12428,2
4450,12430,1
4451,12431,1
4452,12433,1
4453,12434,1
4454,12435,1
4455,12436,1
4456,12437,1
4457,12438,1
4458,12440,1
4459,12441,1
4460,12442,1
4461,12446,1
4462,12452,1
4463,12455,1
4464,12457,1
4466,12459,2
4467,12460,2
4468,12461,2
4469,12462,2
4470,12463,2
4471,12464,2
4472,12465,2
4473,12466,2
4474,12467,2
4475,12468,2
4476,12469,2
4477,12470,2
4478,12471,2
4479,12472,2
4480,12473,2
4481,12474,2
4482,12475,2
4483,12476,2
4484,12477,2
4485,12478,2
4486,12479,2
4487,12480,2
4488,12481,2
4489,12482,2
4490,12483,2
4491,12484,2
4492,12485,2
4493,12486,2
4494,12487,2
4495,12488,2
4496,12489,2
4497,12490,2
4498,12491,2
4499,12492,2
4500,12493,2
4501,12494,2
4502,12495,2
4503,12496,2
4582,12575,2
4583,12576,2
4584,12577,2
4585,12578,2
4586,12579,2
4587,12580,2
4588,12581,2
4589,12582,2
4590,12583,2
4591,12584,2
4592,12585,2
4593,12586,2
4594,12587,2
4595,12588,2
4596,12589,2
4597,12590,2
4598,12591,2
4599,12592,2
4600,12593,2
4601,12594,2
4602,12595,2
4603,12596,2
4604,12597,2
4605,12598,2
4606,12599,2
4607,12600,2
4608,12601,2
4609,12602,2
4610,12603,2
4611,12604,2
4612,12605,2
4613,12606,2
4614,12607,2
4615,12608,2
4616,12609,2
4617,12610,2
4618,12611,2
4619,12612,2
4620,12613,2
4621,12614,2
4622,12615,2
4623,12616,2
4624,12617,2
4625,12618,2
4626,12619,2
4627,12620,2
4628,12621,2
4629,12622,2
4630,12623,2
4631,12624,2
4632,12625,2
4633,12626,2
4634,12627,2
4635,12628,2
4636,12629,2
4637,12630,2
4639,12632,2
4642,12635,2
4644,12637,2
4646,12639,2
4649,12642,2
4650,12643,2
4651,12644,2
4652,12645,2
4653,12646,2
4654,12647,2
4656,12649,2
4657,12650,2
4659,12652,2
4660,12653,2
4663,12656,2
4664,12657,2
4665,12658,2
4666,12659,2
4667,12660,2
4668,12661,2
4669,12662,2
4671,12664,2
4672,12665,2
4676,12669,2
4677,12670,2
4678,12671,2
4679,12672,2
4681,12674,2
4682,12675,2
4683,12676,2
4685,12678,2
4686,12679,2
4690,12683,2
4691,12684,2
4692,12685,2
4693,12686,2
4699,12692,2
4704,12697,2
4705,12698,2
4708,12701,2
4710,12703,2
4711,12704,2
4712,12705,2
4714,12707,2
4716,12709,2
4718,12711,2
4725,12718,2
4727,12720,2
4728,12721,2
4733,12726,2
4734,12727,2
4735,12728,2
4736,12729,2
4737,12730,2
4738,12731,2
4739,12732,2
4740,12733,2
4741,12734,2
4742,12735,2
4743,12736,2
4744,12737,2
4745,12738,2
4746,12739,2
4747,12740,2
4749,12742,2
4750,12743,2
4751,12744,2
4752,12745,2
4754,12747,2
4755,12748,2
4756,12749,2
4757,12750,2
4758,12751,2
4759,12752,2
4760,12753,2
4761,12754,2
4762,12755,2
4763,12756,2
4764,12757,2
4765,12758,2
4766,12759,2
4767,12760,2
4768,12761,2
4769,12762,2
4770,12763,2
4771,12764,2
4772,12765,2
4773,12766,2
4774,12767,2
4775,12768,2
4776,12769,2
4777,12770,2
4778,12771,2
4779,12772,2
4780,12773,2
4781,12774,2
4782,12775,2
4783,12776,2
4784,12777,2
4785,12778,2
4786,12779,2
4787,12780,2
4788,12781,2
4789,12782,2
4790,12783,2
4791,12784,2
4792,12785,2
4793,12786,2
4794,12787,2
4795,12788,2
4796,12789,2
4797,12790,2
4798,12791,2
4799,12792,2
4800,12793,2
4801,12794,2
4802,12795,2
4803,12796,2
4804,12797,2
4805,12798,2
4806,12799,2
4807,12800,2
4808,12801,2
4809,12802,2
4810,12803,2
4811,12804,2
4812,12805,2
4813,12806,2
4814,12807,2
4820,12813,2
4821,12814,2
4822,12815,2
4824,12817,2
4825,12818,2
4827,12820,2
4828,12821,2
4829,12822,2
4830,12823,2
4831,12824,2
4832,12825,2
4833,12826,2
4834,12827,2
4835,12828,2
4836,12829,2
4837,12830,2
4838,12831,2
4839,12832,2
4840,12833,2
4841,12834,2
4842,12835,2
4843,12836,2
4844,12837,2
4845,12838,2
4846,12839,2
4847,12840,2
4848,12841,2
4849,12842,2
4850,12843,2
4851,12844,2
4852,12845,2
4853,12846,2
4854,12847,2
4855,12848,2
4856,12849,2
4857,12850,2
4858,12851,2
4859,12852,2
4860,12853,2
4861,12854,2
4862,12855,2
4863,12856,2
4864,12857,2
4865,12858,2
4866,12859,2
4867,12860,2
4868,12861,2
4869,12862,2
4870,12863,2
4871,12864,2
4872,12865,2
4873,12866,2
4874,12867,2
4916,12909,2
4927,12920,2
4928,12921,2
4929,12922,2
4930,12923,2
4931,12924,2
4932,12925,2
4935,12928,2
4936,12929,2
4937,12930,2
4938,12931,2
4939,12932,2
4940,12933,2
4941,12934,2
4942,12935,2
4943,12936,2
4944,12937,2
4945,12938,2
4946,12939,2
4947,12940,2
4948,12941,2
4949,12942,2
4950,12943,2
4951,12944,2
4952,12945,2
4953,12946,2
4954,12947,2
4955,12948,2
4956,12949,2
4957,12950,2
4958,12951,2
4959,12952,2
4960,12953,2
4961,12954,2
4962,12955,2
4963,12956,2
4964,12957,2
4965,12958,2
4966,12959,2
4967,12960,2
4968,12961,2
4969,12962,2
4970,12963,2
4971,12964,2
4973,12966,2
4974,12967,2
4975,12968,2
4976,12969,2
4977,12970,2
4978,12971,2
4979,12972,2
4980,12973,2
4981,12974,2
4982,12975,2
4983,12976,2
4984,12977,2
4985,12978,2
4986,12979,2
4987,12980,2
4988,12981,2
4989,12982,2
4990,12983,2
4991,12984,2
4992,12985,2
4994,12987,2
4995,12988,2
4996,12989,2
4997,12990,2
4998,12991,2
4999,12992,2
5000,12993,2
5001,12994,2
5002,12995,2
5003,12996,2
5004,12997,2
5005,12998,2
5006,12999,2
5007,13000,2
5008,13001,2
5009,13002,2
5010,13003,2
5011,13004,2
5012,13005,2
5013,13006,2
5014,13007,2
5015,13008,2
5016,13009,2
5017,13010,2
5018,13011,2
5019,13012,2
5020,13013,2
5021,13014,2
5022,13015,2
5023,13016,2
5024,13017,2
5025,13018,2
5026,13019,2
5027,13020,2
5028,13021,2
5029,13022,2
5030,13023,2
5031,13024,2
5032,13025,2
5033,13026,2
5034,13027,2
5035,13028,2
5036,13029,2
5037,13030,2
5038,13031,2
5039,13032,2
5040,13033,2
5041,13034,2
5042,13035,2
5043,13036,2
5044,13037,2
5045,13038,2
5046,13039,2
5047,13040,2
5048,13041,2
5049,13042,2
5050,13043,2
5051,13044,2
5052,13045,2
5053,13046,2
5054,13047,2
5055,13048,2
5056,13049,2
5057,13050,2
5058,13051,2
5059,13052,2
5060,13053,2
5061,13054,2
5062,13055,2
5063,13056,2
5064,13057,2
5065,13058,2
5066,13059,2
5067,13060,2
5068,13061,2
5069,13062,2
5070,13063,2
5071,13064,2
5072,13065,2
5073,13066,2
5074,13067,2
5075,13068,2
5076,13069,2
5077,13070,2
5078,13071,2
5079,13072,2
5080,13073,2
5081,13074,2
5082,13075,2
5083,13076,2
5084,13077,2
5085,13078,2
5086,13079,2
5087,13080,2
5088,13081,2
5089,13082,2
5090,13083,2
5091,13084,2
5092,13085,2
5093,13086,2
5094,13087,2
5095,13088,2
5096,13089,2
5097,13090,2
5098,13091,2
5099,13092,2
5100,13093,2
5101,13094,2
5102,13095,2
5103,13096,2
5104,13097,2
5105,13098,2
5106,13099,2
5107,13100,2
5108,13101,2
5109,13102,2
5110,13103,2
5111,13104,2
5112,13105,2
5113,13106,2
5114,13107,2
5115,13108,2
5116,13109,2
5117,13110,2
5118,13111,2
5119,13112,2
5120,13113,2
5121,13114,2
5122,13115,2
5123,13116,2
5124,13117,2
5125,13118,2
5126,13119,2
5127,13120,2
5128,13121,2
5129,13122,2
5130,13123,2
5131,13124,2
5132,13125,2
5133,13126,2
5134,13127,2
5135,13128,2
5136,13129,2
5137,13130,2
5138,13131,2
5139,13132,2
5140,13133,2
5141,13134,2
5142,13135,2
5143,13136,2
5144,13137,2
5145,13138,2
5146,13139,2
5147,13140,2
5148,13141,2
5149,13142,2
5150,13143,2
5151,13144,2
5152,13145,2
5153,13146,2
5154,13147,2
5155,13148,2
5156,13149,2
5157,13150,2
5158,13151,2
5159,13152,2
5160,13153,2
5161,13154,2
5162,13155,2
5163,13156,2
5164,13157,2
5165,13158,2
5166,13159,2
5167,13160,2
5168,13161,2
5169,13162,2
5170,13163,2
5171,13164,2
5172,13165,2
5173,13166,2
5174,13167,2
5175,13168,2
5176,13169,2
5177,13170,2
5178,13171,2
5179,13172,2
5180,13173,2
5181,13174,2
5182,13175,2
5183,13176,2
5184,13177,2
5185,13178,2
5186,13179,2
5187,13180,2
5188,13181,2
5189,13182,2
5190,13183,2
5191,13184,2
5192,13185,2
5193,13186,2
5194,13187,2
5195,13188,2
5196,13189,2
5197,13190,2
5198,13191,2
5199,13192,2
5200,13193,2
5201,13194,2
5202,13195,2
5203,13196,2
5204,13197,2
5205,13198,2
5207,13200,2
5208,13201,2
5209,13202,2
5210,13203,2
5211,13204,2
5212,13205,2
5213,13206,2
5214,13207,2
5215,13208,2
5216,13209,2
5217,13210,2
5218,13211,2
5219,13212,2
5220,13213,2
5221,13214,2
5222,13215,2
5223,13216,2
5224,13217,2
5225,13218,2
5226,13219,2
5227,13220,2
5228,13221,2
5229,13222,2
5230,13223,2
5231,13224,2
5232,13225,2
5233,13226,2
5234,13227,2
5235,13228,2
5236,13229,2
5237,13230,2
5238,13231,2
5239,13232,2
5240,13233,2
5241,13234,2
5242,13235,2
5243,13236,2
5244,13237,2
5245,13238,2
5246,13239,2
5247,13240,2
5248,13241,2
5249,13242,2
5250,13243,2
5251,13244,2
5252,13245,2
5253,13246,2
5254,13247,2
5255,13248,2
5256,13249,2
5257,13250,2
5258,13251,2
5259,13252,2
5260,13253,2
5261,13254,2
5262,13255,2
5263,13256,2
5264,13257,2
5265,13258,2
5266,13259,2
5268,13261,2
5269,13262,2
5270,13263,2
5271,13264,2
5272,13265,2
5273,13266,2
5274,13267,2
5275,13268,2
5276,13269,2
5277,13270,2
5278,13271,2
5279,13272,2
5280,13273,2
5281,13274,2
5282,13275,2
5283,13276,2
5284,13277,2
5285,13278,2
5286,13279,2
5287,13280,2
5288,13281,2
5289,13282,2
5290,13283,2
5291,13284,2
5292,13285,2
5293,13286,2
5294,13287,2
5295,13288,2
5296,13289,2
5297,13290,2
5298,13291,2
5299,13292,2
5300,13293,2
5301,13294,2
5302,13295,2
5303,13296,2
5304,13297,2
5305,13298,2
5306,13299,2
5307,13300,2
5308,13301,2
5309,13302,2
5311,13304,2
5312,13305,2
5313,13306,2
5314,13307,2
5315,13308,2
5316,13309,2
5317,13310,2
5318,13311,2
5319,13312,2
5320,13313,2
5321,13314,2
5322,13315,2
5323,13316,2
5324,13317,2
5325,13318,2
5326,13319,2
5327,13320,2
5328,13321,2
5329,13322,2
5330,13323,2
5331,13324,2
5332,13325,2
5333,13326,2
5334,13327,2
5335,13328,2
5336,13329,2
5337,13330,2
5338,13331,2
5339,13332,2
5340,13333,2
5341,13334,2
5342,13335,2
5343,13336,2
5344,13337,2
5345,13338,2
5346,13339,2
5347,13340,2
5348,13341,2
5349,13342,2
5350,13343,2
5351,13344,2
5352,13345,2
5353,13346,2
5354,13347,2
5355,13348,2
5356,13349,2
5357,13350,2
5358,13351,2
5359,13352,2
5360,13353,2
5361,13354,2
5362,13355,2
5363,13356,2
5364,13357,2
5365,13358,2
5366,13359,2
5367,13360,2
5368,13361,2
5369,13362,2
5370,13363,2
5371,13364,2
5372,13365,2
5373,13366,2
5374,13367,2
5375,13368,2
5376,13369,2
5377,13370,2
5378,13371,2
5379,13372,2
5380,13373,2
5381,13374,2
5382,13375,2
5383,13376,2
5384,13377,2
5385,13378,2
5386,13379,2
5387,13380,2
5388,13381,2
5389,13382,2
5390,13383,2
5391,13384,2
5392,13385,2
5393,13386,2
5394,13387,2
5395,13388,2
5396,13389,2
5397,13390,2
5398,13391,2
5399,13392,2
5400,13393,2
5401,13394,2
5402,13395,2
5403,13396,2
5404,13397,2
5405,13398,2
5406,13399,2
5407,13400,2
5408,13401,2
5409,13402,2
5410,13403,2
5411,13404,2
5412,13405,2
5413,13406,2
5414,13407,2
5415,13408,2
5416,13409,2
5417,13410,2
5418,13411,2
5419,13412,2
5420,13413,2
5421,13414,2
5422,13415,2
5423,13416,2
5424,13417,2
5425,13418,2
5426,13419,2
5427,13420,2
5428,13421,2
5429,13422,2
5430,13423,2
5431,13424,2
5432,13425,2
5433,13426,2
5434,13427,2
5435,13428,2
5436,13429,2
5437,13430,2
5438,13431,2
5439,13432,2
5440,13433,2
5441,13434,2
5442,13435,2
5443,13436,2
5444,13437,2
5446,13439,2
5448,13441,2
5449,13442,2
5450,13443,2
5452,13445,2
5453,13446,2
5454,13447,2
5455,13448,2
5456,13449,2
5460,13453,2
5463,13456,2
5465,13458,2
5466,13459,2
5469,13462,2
5471,13464,2
5473,13466,2
5475,13468,2
5476,13469,2
5477,13470,2
5478,13471,2
5480,13473,2
5481,13474,2
5483,13476,2
5487,13480,2
5490,13483,2
5497,13490,2
5498,13491,2
5503,13496,2
5504,13497,2
5505,13498,2
5506,13499,2
5507,13500,2
5508,13501,2
5509,13502,2
5510,13503,2
5511,13504,2
5512,13505,2
5513,13506,2
5514,13507,2
5515,13508,2
5516,13509,2
5517,13510,2
5518,13511,2
5519,13512,2
5520,13513,2
5521,13514,2
5522,13515,2
5523,13516,2
5524,13517,2
5525,13518,2
5526,13519,2
5527,13520,2
5528,13521,2
5529,13522,2
5530,13523,2
5531,13524,2
5533,13526,2
5534,13527,2
5535,13528,2
5536,13529,2
5537,13530,2
5538,13531,2
5539,13532,2
5540,13533,2
5541,13534,2
5543,13536,2
5544,13537,2
5545,13538,2
5546,13539,2
5547,13540,2
5548,13541,2
5549,13542,2
5550,13543,2
5551,13544,2
5552,13545,2
5553,13546,2
5554,13547,2
5555,13548,2
5556,13549,2
5557,13550,2
5558,13551,2
5559,13552,2
5560,13553,2
5562,13555,2
5563,13556,2
5564,13557,2
5565,13558,2
5566,13559,2
5567,13560,2
5568,13561,2
5569,13562,2
5570,13563,2
5571,13564,2
5572,13565,2
5573,13566,2
5574,13567,2
5575,13568,2
5576,13569,2
5577,13570,2
5578,13571,2
5579,13572,2
5580,13573,2
5581,13574,2
5582,13575,2
5583,13576,2
5584,13577,2
5585,13578,2
5586,13579,2
5587,13580,2
5588,13581,2
5589,13582,2
5590,13583,2
5591,13584,2
5592,13585,2
5593,13586,2
5594,13587,2
5595,13588,2
5596,13589,2
5597,13590,2
5598,13591,2
5599,13592,2
5600,13593,2
5601,13594,2
5602,13595,2
5603,13596,2
5604,13597,2
5605,13598,2
5606,13599,2
5607,13600,2
5608,13601,2
5609,13602,2
5610,13603,2
5611,13604,2
5612,13605,2
5613,13606,2
5614,13607,2
5615,13608,2
5616,13609,2
5617,13610,2
5618,13611,2
5630,13623,2
5632,13625,2
5635,13628,2
5637,13630,2
5638,13631,2
5640,13633,2
5641,13634,2
5644,13637,2
5646,13639,2
5647,13640,2
5649,13642,2
5652,13645,2
5654,13647,2
5656,13649,2
5657,13650,2
5659,13652,2
5661,13654,2
5664,13657,2
5665,13658,2
5666,13659,2
5668,13661,2
5669,13662,2
5673,13666,2
5674,13667,2
5675,13668,2
5676,13669,2
5677,13670,2
5678,13671,2
5679,13672,2
5680,13673,2
5681,13674,2
5682,13675,2
5683,13676,2
5691,13684,2
5697,13690,2
5698,13691,2
5700,13693,2
5705,13698,2
5707,13700,2
5708,13701,2
5711,13704,2
5712,13705,2
5714,13707,2
5715,13708,2
5716,13709,2
5717,13710,2
5718,13711,2
5719,13712,2
5720,13713,2
5722,13715,2
5723,13716,2
5724,13717,2
5725,13718,2
5726,13719,2
5727,13720,2
5728,13721,2
5729,13722,2
5730,13723,2
5731,13724,2
5732,13725,2
5734,13727,2
5735,13728,2
5736,13729,2
5738,13731,2
5739,13732,2
5740,13733,2
5741,13734,2
5743,13736,2
5746,13739,2
5747,13740,2
5748,13741,2
5749,13742,2
5750,13743,2
5751,13744,2
5752,13745,2
5753,13746,2
5754,13747,2
5755,13748,2
5756,13749,2
5757,13750,2
5758,13751,2
5759,13752,2
5760,13753,2
5761,13754,2
5762,13755,2
5763,13756,2
5764,13757,2
5765,13758,2
5766,13759,2
5767,13760,2
5768,13761,2
5769,13762,2
5770,13763,2
5771,13764,2
5772,13765,2
5773,13766,2
5774,13767,2
5775,13768,2
5776,13769,2
5777,13770,2
5778,13771,2
5779,13772,2
5780,13773,2
5781,13774,2
5782,13775,2
5783,13776,2
5784,13777,2
5785,13778,2
5786,13779,2
5787,13780,2
5788,13781,2
5789,13782,2
5790,13783,2
5791,13784,2
5792,13785,2
5793,13786,2
5794,13787,2
5795,13788,2
5796,13789,2
5797,13790,2
5798,13791,2
5799,13792,2
5800,13793,2
5801,13794,2
5802,13795,2
5803,13796,2
5804,13797,2
5805,13798,2
5806,13799,2
5807,13800,2
5808,13801,2
5809,13802,2
5810,13803,2
5811,13804,2
5812,13805,2
5813,13806,2
5814,13807,2
5815,13808,2
5816,13809,2
5817,13810,2
5818,13811,2
5819,13812,2
5820,13813,2
5821,13814,2
5822,13815,2
5823,13816,2
5824,13817,2
5825,13818,2
5826,13819,2
5827,13820,2
5828,13821,2
5829,13822,2
5830,13823,2
5831,13824,2
5832,13825,2
5833,13826,2
5834,13827,2
5835,13828,2
5836,13829,2
5837,13830,2
5838,13831,2
5839,13832,2
5840,13833,2
5841,13834,2
5842,13835,2
5843,13836,2
5844,13837,2
5845,13838,2
5846,13839,2
5847,13840,2
5848,13841,2
5849,13842,2
5850,13843,2
5851,13844,2
5852,13845,2
5853,13846,2
5854,13847,2
5855,13848,2
5856,13849,2
5857,13850,2
5858,13851,2
5859,13852,2
5860,13853,2
5861,13854,2
5862,13855,2
5863,13856,2
5864,13857,2
5865,13858,2
5866,13859,2
5867,13860,2
5868,13861,2
5869,13862,2
5870,13863,2
5871,13864,2
5872,13865,2
5873,13866,2
5874,13867,2
5875,13868,2
5876,13869,2
5877,13870,2
5878,13871,2
5879,13872,2
5880,13873,2
5881,13874,2
5882,13875,2
5883,13876,2
5884,13877,2
5885,13878,2
5886,13879,2
5887,13880,2
5888,13881,2
5889,13882,2
5890,13883,2
5891,13884,2
5892,13885,2
5893,13886,2
5894,13887,2
5896,13889,2
5898,13891,2
5907,13900,2
5914,13907,2
5918,13911,2
5920,13913,2
5922,13915,2
5923,13916,2
5925,13918,2
5930,13923,2
5935,13928,2
5936,13929,2
5937,13930,2
5938,13931,2
5939,13932,2
5940,13933,2
5941,13934,2
5942,13935,2
5943,13936,2
5944,13937,2
5945,13938,2
5946,13939,2
5947,13940,2
5948,13941,2
5949,13942,2
5950,13943,2
5951,13944,2
5952,13945,2
5953,13946,2
5954,13947,2
5955,13948,2
5956,13949,2
5957,13950,2
5958,13951,2
5959,13952,2
5960,13953,2
5961,13954,2
5962,13955,2
5963,13956,2
5964,13957,2
5965,13958,2
5966,13959,2
5967,13960,2
5968,13961,2
5969,13962,2
5970,13963,2
5971,13964,2
5972,13965,2
5973,13966,2
5974,13967,2
5975,13968,2
5976,13969,2
5977,13970,2
5978,13971,2
5979,13972,2
5980,13973,2
5981,13974,2
5982,13975,2
5983,13976,2
5984,13977,2
5985,13978,2
5986,13979,2
5987,13980,2
5988,13981,2
5989,13982,2
5990,13983,2
5991,13984,2
5992,13985,2
5993,13986,2
5994,13987,2
5995,13988,2
5996,13989,2
5997,13990,2
5998,13991,2
5999,13992,2
6000,13993,2
6001,13994,2
6002,13995,2
6003,13996,2
6004,13997,2
6005,13998,2
6006,13999,2
6007,14000,2
6008,14001,2
6009,14002,2
6010,14003,2
6011,14004,2
6012,14005,2
6013,14006,2
6014,14007,2
6015,14008,2
6016,14009,2
6017,14010,2
6018,14011,2
6019,14012,2
6020,14013,2
6021,14014,2
6022,14015,2
6023,14016,2
6024,14017,2
6025,14018,2
6026,14019,2
6027,14020,2
6028,14021,2
6029,14022,2
6030,14023,2
6031,14024,2
6032,14025,2
6033,14026,2
6034,14027,2
6035,14028,2
6036,14029,2
6037,14030,2
6038,14031,2
6039,14032,2
6040,14033,2
6041,14034,2
6042,14035,2
6043,14036,2
6044,14037,2
6045,14038,2
6046,14039,2
6047,14040,2
6048,14041,2
6049,14042,2
6050,14043,2
6054,14047,2
6056,14049,2
6057,14050,2
6058,14051,2
6059,14052,2
6060,14053,2
6061,14054,2
6062,14055,2
6063,14056,2
6064,14057,2
6065,14058,2
6066,14059,2
6067,14060,2
6068,14061,2
6069,14062,2
6070,14063,2
6071,14064,2
6072,14065,2
6073,14066,2
6074,14067,2
6075,14068,2
6076,14069,2
6077,14070,2
6078,14071,2
6079,14072,2
6080,14073,2
6081,14074,2
6082,14075,2
6083,14076,2
6084,14077,2
6085,14078,2
6086,14079,2
6087,14080,2
6088,14081,2
6089,14082,2
6090,14083,2
6091,14084,2
6092,14085,2
6093,14086,2
6094,14087,2
6095,14088,2
6096,14089,2
6097,14090,2
6098,14091,2
6099,14092,2
6100,14093,2
6101,14094,2
6102,14095,2
6103,14096,2
6104,14097,2
6105,14098,2
6106,14099,2
6107,14100,2
6108,14101,2
6109,14102,2
6110,14103,2
6111,14104,2
6112,14105,2
6113,14106,2
6114,14107,2
6115,14108,2
6116,14109,2
6117,14110,2
6118,14111,2
6119,14112,2
6120,14113,2
6121,14114,2
6122,14115,2
6123,14116,2
6124,14117,2
6125,14118,2
6126,14119,2
6127,14120,2
6128,14121,2
6129,14122,2
6130,14123,2
6131,14124,2
6132,14125,2
6133,14126,2
6134,14127,2
6135,14128,2
6136,14129,2
6137,14130,2
6138,14131,2
6139,14132,2
6140,14133,2
6141,14134,2
6142,14135,2
6143,14136,2
6144,14137,2
6145,14138,2
6146,14139,2
6147,14140,2
6148,14141,2
6149,14142,2
6150,14143,2
6151,14144,2
6152,14145,2
6153,14146,2
6154,14147,2
6155,14148,2
6156,14149,2
6157,14150,2
6158,14151,2
6159,14152,2
6160,14153,2
6161,14154,2
6162,14155,2
6163,14156,2
6164,14157,2
6165,14158,2
6166,14159,2
6167,14160,2
6168,14161,2
6169,14162,2
6170,14163,2
6171,14164,2
6172,14165,2
6173,14166,2
6174,14167,2
6175,14168,2
6176,14169,2
6177,14170,2
6178,14171,2
6179,14172,2
6180,14173,2
6181,14174,2
6182,14175,2
6183,14176,2
6184,14177,2
6185,14178,2
6186,14179,2
6187,14180,2
6188,14181,2
6189,14182,2
6190,14183,2
6191,14184,2
6192,14185,2
6193,14186,2
6194,14187,2
6195,14188,2
6196,14189,2
6197,14190,2
6237,14230,2
6261,14254,2
6262,14255,2
6263,14256,2
6264,14257,2
6265,14258,2
6266,14259,2
6267,14260,2
6268,14261,2
6271,14264,2
6272,14265,2
6273,14266,2
6274,14267,2
6277,14270,2
6278,14271,2
6279,14272,2
6280,14273,2
6281,14274,2
6282,14275,2
6283,14276,2
6284,14277,2
6285,14278,2
6286,14279,2
6287,14280,2
6288,14281,2
6289,14282,2
6290,14283,2
6291,14284,2
6292,14285,2
6293,14286,2
6294,14287,2
6295,14288,2
6296,14289,2
6297,14290,2
6298,14291,2
6299,14292,2
6301,14294,2
6302,14295,2
6303,14296,2
6304,14297,2
6305,14298,2
6306,14299,2
6307,14300,2
6308,14301,2
6309,14302,2
6310,14303,2
6311,14304,2
6312,14305,2
6313,14306,2
6314,14307,2
6315,14308,2
6316,14309,2
6317,14310,2
6318,14311,2
6319,14312,2
6320,14313,2
6321,14314,2
6322,14315,2
6323,14316,2
6326,14319,2
6327,14320,2
6328,14321,2
6329,14322,2
6331,14324,2
6332,14325,2
6334,14327,2
6335,14328,2
6345,14338,2
6349,14342,2
6353,14346,2
6354,14347,2
6355,14348,2
6356,14349,2
6357,14350,2
6358,14351,2
6359,14352,2
6360,14353,2
6361,14354,2
6362,14355,2
6365,14358,2
6366,14359,2
6367,14360,2
6368,14361,2
6369,14362,2
6370,14363,2
6371,14364,2
6372,14365,2
6373,14366,2
6374,14367,2
6375,14368,2
6376,14369,2
6377,14370,2
6378,14371,2
6379,14372,2
6380,14373,2
6381,14374,2
6382,14375,2
6383,14376,2
6384,14377,2
6385,14378,2
6386,14379,2
6387,14380,2
6388,14381,2
6389,14382,2
6390,14383,2
6391,14384,2
6392,14385,2
6393,14386,2
6394,14387,2
